,year,country_of_production,coffee_bean,water_shortage_index,department,municipality_of_export,exporter,exporter_group,importer,importer_group,country_of_destination,economic_bloc,volume,fob,department_trase_id
3755,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,LA DIVISA SAS,LA DIVISA SAS,COMERCIALIZADORA SANTITO SPA,COMERCIALIZADORA SANTITO SPA,CHILE,CHILE,1.5712500000000005,13759.4,CO-00
3756,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,C I VICMIRON S A S,C I VICMIRON S A S,EURO MARKET RIOJA S L,EURO MARKET RIOJA S L,SPAIN,EUROPEAN UNION,1.5625,9251.91,CO-00
3757,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,IND COL DE CAFE S A S,IND COL DE CAFE S A S,COREAS DISTRIB LTD,COREAS DISTRIB LTD,ST. VINCENT AND THE GRENADINES,ST. VINCENT AND THE GRENADINES,1.5573,21678.159999999996,CO-00
3758,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,LONDON INVS S A S,LONDON INVS S A S,STEFFI KUJAWSKI KAFFEEFEE SACHSEN,STEFFI KUJAWSKI KAFFEEFEE SACHSEN,GERMANY,EUROPEAN UNION,1.546,9167.0,CO-00
3759,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,HULCAFE SAS,HULCAFE SAS,GWS POLAND SP Z O O,GWS POLAND SP Z O O,POLAND,EUROPEAN UNION,1.546,5790.0,CO-00
3760,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,THOSE COFFEE PEOPLE S A S,THOSE COFFEE PEOPLE S A S,ONE COFFEE SNOB,ONE COFFEE SNOB,AUSTRALIA,AUSTRALIA,1.543,10440.0,CO-00
3761,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,EL LAB DE CAFE S A S,EL LAB DE CAFE S A S,GREEN WHEEL SARL,GREEN WHEEL SARL,SWITZERLAND,SWITZERLAND,1.54,8771.19,CO-00
3762,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,PROMOTORA CHILENA DE CAFE COLOMBIA SA,PROMOTORA CHILENA DE CAFE COLOMBIA SA,EFX IMPORTACAO E EXPORTACAO EIRELI,EFX IMPORTACAO E EXPORTACAO EIRELI,BRAZIL,BRAZIL,1.5389999999999997,32772.0,CO-00
3763,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,BANCA EXPORTADORA S A,BANCA EXPORTADORA S A,BEIJING TIANLAI YUCHEN INTL TRADING LTD CO,BEIJING TIANLAI YUCHEN INTL TRADING LTD CO,CHINA (MAINLAND),CHINA (MAINLAND),1.51,16850.870000000003,CO-00
3764,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,ALTAMIRA SUPREMO S A S,ALTAMIRA SUPREMO S A S,BENECKE COFFEE GMBH,BENECKE COFFEE GMBH,GERMANY,EUROPEAN UNION,1.502,55735.39,CO-00
3765,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,PROMOTORA CHILENA DE CAFE COLOMBIA SA,PROMOTORA CHILENA DE CAFE COLOMBIA SA,PRODS GOYA NATIVO S L,PRODS GOYA NATIVO S L,SPAIN,EUROPEAN UNION,1.5,11520.0,CO-00
3766,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SERENDIPIA GROUP S A S,SERENDIPIA GROUP S A S,CHILECOL GROUP SPA,CHILECOL GROUP SPA,CHILE,CHILE,1.5,11100.0,CO-00
3767,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,IND COL DE CAFE S A S,IND COL DE CAFE S A S,CHASE WHOLESALE,CHASE WHOLESALE,ANTIGUA AND BARBUDA,ANTIGUA AND BARBUDA,1.4985,16190.820000000002,CO-00
3768,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,COMERCIALIZADORA INTERNACIONAL LAYMAR LTDA,COMERCIALIZADORA INTERNACIONAL LAYMAR LTDA,VEEA SA,VEEA SA,PARAGUAY,PARAGUAY,1.4880000000000002,36408.28,CO-00
3769,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,IND COL DE CAFE S A S,IND COL DE CAFE S A S,CAFES SOLUBLES LE HAVRE,CAFES SOLUBLES LE HAVRE,FRANCE,EUROPEAN UNION,1.475,5310.0,CO-00
3770,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,PROMOTORA CHILENA DE CAFE COLOMBIA SA,PROMOTORA CHILENA DE CAFE COLOMBIA SA,DUFRY DFAAS COLOMBIA SAS,DUFRY DFAAS COLOMBIA SAS,COLOMBIA,COLOMBIA,1.4706,32698.19,CO-00
3771,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,VIVE CAFE SA,VIVE CAFE SA,DALUMA GMBH,DALUMA GMBH,GERMANY,EUROPEAN UNION,1.453125,16016.32,CO-00
3772,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,PRODTORA AGRICOLA AG S A,PRODTORA AGRICOLA AG S A,INSUPLAT CHILE SPA,INSUPLAT CHILE SPA,CHILE,CHILE,1.44,8428.0,CO-00
3773,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CAFETEROS DE LA MONTANA SAS,CAFETEROS DE LA MONTANA SAS,OUT IN GLOBAL SOLUTIONS SA DE CV,OUT IN GLOBAL SOLUTIONS SA DE CV,MEXICO,MEXICO,1.40625,22321.0,CO-00
3774,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,HDA SANTA ELISA S A S,HDA SANTA ELISA S A S,PEBBLE COFFEE CO LTD,PEBBLE COFFEE CO LTD,TAIWAN,TAIWAN,1.405,21172.96,CO-00
3775,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SIRUMA COFFEE S A S,SIRUMA COFFEE S A S,LIVINGSTON INTL VANCOUVER,LIVINGSTON INTL VANCOUVER,CANADA,CANADA,1.401,8215.86,CO-00
3776,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,SUNTERRA S A S,SUNTERRA S A S,SHANGHAI LINKSTAR IMP & EXP CO LTDA,SHANGHAI LINKSTAR IMP & EXP CO LTDA,CHINA (MAINLAND),CHINA (MAINLAND),1.4,20062.0,CO-00
3777,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,DESCAFEINADORA COLOMBIANA S A S,DESCAFEINADORA COLOMBIANA S A S,L SEATEX CO LTD,L SEATEX CO LTD,TAIWAN,TAIWAN,1.4,22958.78,CO-00
3778,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CAFE MONTANA ROJA SAS,CAFE MONTANA ROJA SAS,KAFFEEHAUS,KAFFEEHAUS,SWITZERLAND,SWITZERLAND,1.4,9615.0,CO-00
3779,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,EMP COFFEELAND S A S,EMP COFFEELAND S A S,IMPORT COLOMBIA LTD,IMPORT COLOMBIA LTD,UNITED KINGDOM,EUROPEAN UNION,1.397,4619.94,CO-00
3780,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CAFE GRANJA LA ESPERANZA S A C I,CAFE GRANJA LA ESPERANZA S A C I,CAFFEINATION CO LTD,CAFFEINATION CO LTD,CHINA (HONG KONG),CHINA (HONG KONG),1.396,66808.20000000001,CO-00
3781,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,GRUPO AION COLOMBIA SAS,GRUPO AION COLOMBIA SAS,AION GROUP USA LLC,AION GROUP USA LLC,UNITED STATES,UNITED STATES,1.3875000000000002,13176.46,CO-00
3782,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,LABS NUTRIPHARMA S A S,LABS NUTRIPHARMA S A S,JEUNESSE LLC,JEUNESSE LLC,CHILE,CHILE,1.38575,26652.0,CO-00
3783,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,VIVE CAFE SA,VIVE CAFE SA,IN BOND GEMA SAS,IN BOND GEMA SAS,COLOMBIA,COLOMBIA,1.377325,25812.5,CO-00
3784,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,PERCAFE DEL TOLIMA S A S,PERCAFE DEL TOLIMA S A S,AMWAJ GENERAL TRADING CONTRACTING CO,AMWAJ GENERAL TRADING CONTRACTING CO,KUWAIT,KUWAIT,1.336,12724.0,CO-00
3785,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,PROMOT CAFE DE ALTURA S A S,PROMOT CAFE DE ALTURA S A S,ABLE COFFEE GROUP,ABLE COFFEE GROUP,SOUTH KOREA,SOUTH KOREA,1.334,18710.75,CO-00
3786,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,THOSE COFFEE PEOPLE S A S,THOSE COFFEE PEOPLE S A S,WHO IS COFFEE INC,WHO IS COFFEE INC,UNITED STATES,UNITED STATES,1.33,10462.0,CO-00
3787,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,NUTRI GRUP S A S,NUTRI GRUP S A S,PHIL INC BV,PHIL INC BV,BELGIUM,EUROPEAN UNION,1.329,5907.94,CO-00
3788,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,PROMOTORA CHILENA DE CAFE COLOMBIA SA,PROMOTORA CHILENA DE CAFE COLOMBIA SA,CORPORACION ASEAL DE CENTROAMERICA,CORPORACION ASEAL DE CENTROAMERICA,EL SALVADOR,EL SALVADOR,1.3265249999999995,38630.46,CO-00
3789,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,FOREST COFFEE SAS,FOREST COFFEE SAS,ALBYRQ ALALY ALMASY,ALBYRQ ALALY ALMASY,OMAN,OMAN,1.3250000000000002,20564.0,CO-00
3790,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,AGRONEGOCIOS SANTA CLARA S A S,AGRONEGOCIOS SANTA CLARA S A S,PROAROMA ENTERPRISE COFFEE CO LTD,PROAROMA ENTERPRISE COFFEE CO LTD,TAIWAN,TAIWAN,1.32,16320.0,CO-00
3791,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,BANCA EXPORTADORA S A,BANCA EXPORTADORA S A,MAGNACUP LLC,MAGNACUP LLC,JAPAN,JAPAN,1.32,12623.83,CO-00
3792,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,GRUPO CARGADUANA LTD,GRUPO CARGADUANA LTD,DAEWANG COFFEE,DAEWANG COFFEE,SOUTH KOREA,SOUTH KOREA,1.32,20280.0,CO-00
3793,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,PROMOTORA CHILENA DE CAFE COLOMBIA SA,PROMOTORA CHILENA DE CAFE COLOMBIA SA,CENTRO CUESTA NACIONAL CXA,CENTRO CUESTA NACIONAL CXA,DOMINICAN REPUBLIC,DOMINICAN REPUBLIC,1.32,11616.0,CO-00
3794,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,IND COL DE CAFE S A S,IND COL DE CAFE S A S,SATEX AGENCIES NV ARUBA,SATEX AGENCIES NV ARUBA,ARUBA,ARUBA,1.3125,6898.5,CO-00
3795,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,EXPS LOPEZ MARTINEZ S A S,EXPS LOPEZ MARTINEZ S A S,MUISCA LTD,MUISCA LTD,CANADA,CANADA,1.2900999999999998,4923.46,CO-00
3796,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,ORJUELA LOPEZ DANIEL MAURICIO,ORJUELA LOPEZ DANIEL MAURICIO,SPECIAL XUE COFEE CO,SPECIAL XUE COFEE CO,UNITED KINGDOM,EUROPEAN UNION,1.2887500000000005,11009.0,CO-00
3797,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,COMERCIALIZADORA INTERNACIONAL LAYMAR LTDA,COMERCIALIZADORA INTERNACIONAL LAYMAR LTDA,IMPORTADORA Y DISTRIBUIDORA ORFRA SA DE CV,IMPORTADORA Y DISTRIBUIDORA ORFRA SA DE CV,MEXICO,MEXICO,1.2875,10504.6,CO-00
3798,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,IND COL DE CAFE S A S,IND COL DE CAFE S A S,STARBUCKS COFFEE,STARBUCKS COFFEE,UNITED STATES,UNITED STATES,1.2833125,61584.85,CO-00
3799,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,AGRONEGOCIOS SANTA CLARA S A S,AGRONEGOCIOS SANTA CLARA S A S,NAMUSAIRO COFFEE,NAMUSAIRO COFFEE,SOUTH KOREA,SOUTH KOREA,1.272,27792.0,CO-00
3800,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,COLOMBIAN COFFEE GROUP SAS,COLOMBIAN COFFEE GROUP SAS,COLOMBIA IMPORT GMBH,COLOMBIA IMPORT GMBH,SWITZERLAND,SWITZERLAND,1.2625,7888.0,CO-00
3801,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,EXPORTACAFE S A S,EXPORTACAFE S A S,THE MOTHER EARTH RESTORATION TRUST,THE MOTHER EARTH RESTORATION TRUST,UNITED STATES,UNITED STATES,1.26,15192.0,CO-00
3802,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,NUTRI GRUP S A S,NUTRI GRUP S A S,GRUPO GID LTDA,GRUPO GID LTDA,CHILE,CHILE,1.26,10261.44,CO-00
3803,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,FLOR DE APIA SL,FLOR DE APIA SL,TYC COFFEE SL,TYC COFFEE SL,SPAIN,EUROPEAN UNION,1.26,8260.0,CO-00
3804,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,GRUPO CALBING ZOMAC SAS,GRUPO CALBING ZOMAC SAS,HATCH BEVERAGE COMPANY LTD,HATCH BEVERAGE COMPANY LTD,CANADA,CANADA,1.26,53424.0,CO-00
3805,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,COMERCIALIZADORA CUMBRES S A S,COMERCIALIZADORA CUMBRES S A S,NORDIC APPROACH AS,NORDIC APPROACH AS,NORWAY,NORWAY,1.26,8883.0,CO-00
3806,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,VALLE DEL CAFE COLOMBIA S A S,VALLE DEL CAFE COLOMBIA S A S,BEIJING MHC FOODS CO LTD,BEIJING MHC FOODS CO LTD,CHINA (MAINLAND),CHINA (MAINLAND),1.26,20747.67,CO-00
3807,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,TORRES MORANTES FELIX ALBERTO,TORRES MORANTES FELIX ALBERTO,BEAN CARTEL LLC,BEAN CARTEL LLC,UNITED STATES,UNITED STATES,1.250625,11840.0,CO-00
3808,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,TRILLADORA TOSTADORA DE CAFE TRITOCAFE S A S,TRILLADORA TOSTADORA DE CAFE TRITOCAFE S A S,MB DON COFFEE,MB DON COFFEE,LITHUANIA,EUROPEAN UNION,1.25,10460.0,CO-00
3809,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,MORA COFFEE S A S,MORA COFFEE S A S,BRICHY STYLE SI,BRICHY STYLE SI,SPAIN,EUROPEAN UNION,1.25,9000.0,CO-00
3810,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,IND COL DE CAFE S A S,IND COL DE CAFE S A S,SUCAFINA SA,SUCAFINA SA,BELGIUM,EUROPEAN UNION,1.25,17000.0,CO-00
3811,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,AMARELLA CAFE S A S,AMARELLA CAFE S A S,TASTE OF COLOMBIA CAFE,TASTE OF COLOMBIA CAFE,UNITED STATES,UNITED STATES,1.25,12240.0,CO-00
3812,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA,SUCAFINA SA,SUCAFINA SA,UNITED KINGDOM,EUROPEAN UNION,1.25,21067.0,CO-00
3813,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,C I KYOTO S A S,C I KYOTO S A S,LOHAS BEANS INC,LOHAS BEANS INC,JAPAN,JAPAN,1.25,15950.1,CO-00
3814,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,TRILLADORA CIALZ Y PROCESADORA COL DE CAFE S A,TRILLADORA CIALZ Y PROCESADORA COL DE CAFE S A,COFFEE ON DEMAND SL,COFFEE ON DEMAND SL,SPAIN,EUROPEAN UNION,1.25,8557.16,CO-00
3815,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,TRILLADORA CIALZ Y PROCESADORA COL DE CAFE S A,TRILLADORA CIALZ Y PROCESADORA COL DE CAFE S A,ETHIKIMPORT,ETHIKIMPORT,FRANCE,EUROPEAN UNION,1.23375,9431.8,CO-00
3816,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,INVERSIONES HONESTAS SAS,INVERSIONES HONESTAS SAS,MACARENA PRODUITS SENC,MACARENA PRODUITS SENC,CANADA,CANADA,1.2320000000000002,9669.0,CO-00
3817,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,AZAHAR COFFEE CO LLC,AZAHAR COFFEE CO LLC,COFFEE SUPREME LTDA,COFFEE SUPREME LTDA,AUSTRALIA,AUSTRALIA,1.22375,6442.07,CO-00
3818,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,NEVACOS BEANS SAS,NEVACOS BEANS SAS,KOOB AT GAHWA FACTORY LLC,KOOB AT GAHWA FACTORY LLC,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,1.223,15663.72,CO-00
3819,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,PROMOTORA CHILENA DE CAFE COLOMBIA SA,PROMOTORA CHILENA DE CAFE COLOMBIA SA,SOMELIE WINES & SPIRITS DISTRIBUTION CENTRE LTD,SOMELIE WINES & SPIRITS DISTRIBUTION CENTRE LTD,RUSSIAN FEDERATION,RUSSIAN FEDERATION,1.21125,29580.0,CO-00
3820,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CASINE SAS,CASINE SAS,VARGAS LLANO ANDRES FELIPE,VARGAS LLANO ANDRES FELIPE,SPAIN,EUROPEAN UNION,1.205,32155.85,CO-00
3821,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,PRICESMART COLOMBIA S A S,PRICESMART COLOMBIA S A S,PRICESMART GUATEMALA SA,PRICESMART GUATEMALA SA,GUATEMALA,GUATEMALA,1.2,7987.14,CO-00
3822,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,EXPO ORIGIN FRUIT SAS,EXPO ORIGIN FRUIT SAS,ALEYDA COLOMBIAN NATURE S R O,ALEYDA COLOMBIAN NATURE S R O,SLOVAKIA,EUROPEAN UNION,1.2,5725.06,CO-00
3823,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,PRICESMART COLOMBIA S A S,PRICESMART COLOMBIA S A S,PSMT BARBADOS INC,PSMT BARBADOS INC,BARBADOS,BARBADOS,1.2,9560.27,CO-00
3824,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,PROMOTORA CHILENA DE CAFE COLOMBIA SA,PROMOTORA CHILENA DE CAFE COLOMBIA SA,INT FOODS SERVICES CORP,INT FOODS SERVICES CORP,ECUADOR,ECUADOR,1.199175,38242.69,CO-00
3825,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CAFE GRANJA LA ESPERANZA S A C I,CAFE GRANJA LA ESPERANZA S A C I,ITOCHU CORPORATION COFFEE DEPT,ITOCHU CORPORATION COFFEE DEPT,JAPAN,JAPAN,1.183,52160.84,CO-00
3826,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,TORRES MORANTES FELIX ALBERTO,TORRES MORANTES FELIX ALBERTO,KERRIC KNOWLES COFFEE EXCHANGE SHANGHAI LTD CO,KERRIC KNOWLES COFFEE EXCHANGE SHANGHAI LTD CO,CHINA (MAINLAND),CHINA (MAINLAND),1.174,20240.79,CO-00
3827,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,C I GERALDINO GROUP S A S,C I GERALDINO GROUP S A S,GERALDINO GROUP CURAZAO,GERALDINO GROUP CURAZAO,CURACAO,CURACAO,1.17125,1952.47,CO-00
3828,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,ASOC DE PEQUENOS CAFICULTORES,ASOC DE PEQUENOS CAFICULTORES,MY FAIR NETWORK UG HAFTUNGSBESCHRAKT,MY FAIR NETWORK UG HAFTUNGSBESCHRAKT,GERMANY,EUROPEAN UNION,1.1700000000000002,5754.91,CO-00
3829,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CI VIRMAX COLOMBIA S A S,CI VIRMAX COLOMBIA S A S,THE COFFEE COLLECTIVE A S,THE COFFEE COLLECTIVE A S,DENMARK,EUROPEAN UNION,1.1550000000000002,16284.79,CO-00
3830,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA,FEDERACION NACIONAL DE CAFETEROS DE COLOMBIA,SAZA COFFEE HOLDINGS LTD,SAZA COFFEE HOLDINGS LTD,JAPAN,JAPAN,1.152,35588.32,CO-00
3831,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,C I MADE IN COLOMBIA S A S,C I MADE IN COLOMBIA S A S,TRANS CX,TRANS CX,CANADA,CANADA,1.1475,5994.0,CO-00
3832,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CAFE GRANJA LA ESPERANZA S A C I,CAFE GRANJA LA ESPERANZA S A C I,ROAST RUNNER CO,ROAST RUNNER CO,CHINA (HONG KONG),CHINA (HONG KONG),1.146,13426.02,CO-00
3833,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,DESCAFEINADORA COLOMBIANA S A S,DESCAFEINADORA COLOMBIANA S A S,BULLVENDING SPA,BULLVENDING SPA,CHILE,CHILE,1.1450625,14339.54,CO-00
3834,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CAFE GRANJA LA ESPERANZA S A C I,CAFE GRANJA LA ESPERANZA S A C I,JOHNSON BROTHERS COFFEE ROASTERS INC,JOHNSON BROTHERS COFFEE ROASTERS INC,UNITED STATES,UNITED STATES,1.128,17989.53,CO-00
3835,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,PROMOTORA CHILENA DE CAFE COLOMBIA SA,PROMOTORA CHILENA DE CAFE COLOMBIA SA,A C IMPORTACIONES SA,A C IMPORTACIONES SA,PARAGUAY,PARAGUAY,1.125925,11742.3,CO-00
3836,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,TORRES MORANTES FELIX ALBERTO,TORRES MORANTES FELIX ALBERTO,VOLLERS BELGIUM N V,VOLLERS BELGIUM N V,NETHERLANDS,EUROPEAN UNION,1.119,9501.26,CO-00
3837,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,CANYON EXPORT C I SAS,CANYON EXPORT C I SAS,HELENA IKI CORP,HELENA IKI CORP,SPAIN,EUROPEAN UNION,1.118,18235.0,CO-00
3838,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,PROMOTORA CHILENA DE CAFE COLOMBIA SA,PROMOTORA CHILENA DE CAFE COLOMBIA SA,SERVICIOS DE ALIMENTOS Y BEBIDAS KOFFE CORP SA ID 183 024,SERVICIOS DE ALIMENTOS Y BEBIDAS KOFFE CORP SA ID 183 024,PERU,PERU,1.1175,11435.94,CO-00
3839,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,AGROPECUARIA LAS BRISAS DEL VALLE SOCIEDAD POR ACCIONES SIMP,AGROPECUARIA LAS BRISAS DEL VALLE SOCIEDAD POR ACCIONES SIMP,COMERCIALIZADORA LAS BRISAS SPA NIT 77114972 3,COMERCIALIZADORA LAS BRISAS SPA NIT 77114972 3,CHILE,CHILE,1.105,4529.71,CO-00
3840,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,FLOR DE APIA SL,FLOR DE APIA SL,COLOMBIA COFFEE COMPANY LLC,COLOMBIA COFFEE COMPANY LLC,UNITED STATES,UNITED STATES,1.10365,8429.08,CO-00
3841,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,AMATIVO S A S,AMATIVO S A S,SEVILLE PRODUCTS LLC,SEVILLE PRODUCTS LLC,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,1.102,21371.66,CO-00
3842,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,LA DIVISA SAS,LA DIVISA SAS,COMERCIALIZADORA SANTITO SPA,COMERCIALIZADORA SANTITO SPA,CHILE,CHILE,1.1,7940.0,CO-00
3843,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,PROMOTORA CHILENA DE CAFE COLOMBIA SA,PROMOTORA CHILENA DE CAFE COLOMBIA SA,DISTRIBUIDORA DE VINOS Y LICORES ORIGO,DISTRIBUIDORA DE VINOS Y LICORES ORIGO,MEXICO,MEXICO,1.0972500000000005,26551.08,CO-00
3844,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,HDA SANTA ELISA S A S,HDA SANTA ELISA S A S,GLYPH SUPPLY CO PTE LTD,GLYPH SUPPLY CO PTE LTD,SINGAPORE,SINGAPORE,1.085,19924.550000000003,CO-00
3845,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,ANTAR COFFEE SAS,ANTAR COFFEE SAS,FAR MORE HOLDINGS PTY LTD,FAR MORE HOLDINGS PTY LTD,SOUTH KOREA,SOUTH KOREA,1.08,16178.4,CO-00
3846,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,VALLE DEL CAFE COLOMBIA S A S,VALLE DEL CAFE COLOMBIA S A S,CARTEL COFFE ROASTERS,CARTEL COFFE ROASTERS,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,1.08,25533.6,CO-00
3847,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,ECOLSIERRA EXPORT S A S,ECOLSIERRA EXPORT S A S,EL PUENTE GMBH,EL PUENTE GMBH,GERMANY,EUROPEAN UNION,1.07,12942.72,CO-00
3848,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,PRICESMART COLOMBIA S A S,PRICESMART COLOMBIA S A S,PRICESMART GUATEMALA SA,PRICESMART GUATEMALA SA,GUATEMALA,GUATEMALA,1.0695,14212.42,CO-00
3849,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,COMERCIALIZADORA INTERNACIONAL QUALITY PENN PRODUCTS INC SA,COMERCIALIZADORA INTERNACIONAL QUALITY PENN PRODUCTS INC SA,MICHAEL ARENDS,MICHAEL ARENDS,ARUBA,ARUBA,1.0525,562.95,CO-00
3850,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,EL LAB DE CAFE S A S,EL LAB DE CAFE S A S,LA MULITA COFFEE LLC,LA MULITA COFFEE LLC,UNITED STATES,UNITED STATES,1.05,7031.26,CO-00
3851,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,C I INVS PERCOL E U,C I INVS PERCOL E U,COBEANS COFFEE CO LTD,COBEANS COFFEE CO LTD,SOUTH KOREA,SOUTH KOREA,1.05,11760.0,CO-00
3852,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,GRUPO CALBING ZOMAC SAS,GRUPO CALBING ZOMAC SAS,SHANGHAI LINKSTAR IMP & EXP CO LTDA,SHANGHAI LINKSTAR IMP & EXP CO LTDA,CHINA (MAINLAND),CHINA (MAINLAND),1.05,20965.0,CO-00
3853,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,TRILLADORA CIALZ Y PROCESADORA COL DE CAFE S A,TRILLADORA CIALZ Y PROCESADORA COL DE CAFE S A,MI TIERRA COFFEE LLC,MI TIERRA COFFEE LLC,UNITED STATES,UNITED STATES,1.0455,6150.0,CO-00
3854,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,PRICESMART COLOMBIA S A S,PRICESMART COLOMBIA S A S,ISLAND FOODS AND DISTRIBS N V,ISLAND FOODS AND DISTRIBS N V,ARUBA,ARUBA,1.035,13830.05,CO-00
3855,2021,COLOMBIA,,,UNKNOWN,UNKNOWN,KOMACOL SAS,KOMACOL SAS,NINGBO E WINNING TRADING CO LTD,NINGBO E WINNING TRADING CO LTD,CHINA (MAINLAND),CHINA (MAINLAND),1.035,7302.45,CO-00
