,year,country_of_wood_production,province_of_wood_production,pulp_wood_source,wood_supplier,wood_supplier_corporate_group,pulp_mill,pulp_mill_corporate_group,zero_deforestation_indonesia_wood_pulp,product_type,pulp_grade,province_of_pulp_export,importer,importer_corporate_group,country_of_importer,country_of_destination,volume,annual_woodpulp_deforestation,burned_area,co2_total_emissions_wood_pulp_exposure,concession_area,concession_deforestation,deforestation_on_peat,land_use,peat_area,remaining_forest,wood_pulp_deforestation_10_year_total_exposure,wood_pulp_production_volume_m3,province_of_wood_production_trase_id,wood_supplier_trase_id,co2_emissions_wood_pulp_burned_peat_exposure,co2_emissions_wood_pulp_subsidence_co2_exposure,co2_gross_emissions_wood_pulp_deforestation_exposure,co2_net_emissions_wood_pulp_deforestation_exposure
2707,2022,INDONESIA,RIAU,COMMUNITY,COMMUNITY FORESTRY (RIAU),UNKNOWN AFFILIATION,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GILSTEAD PACIFIC (HK) LIMITED,UNKNOWN AFFILIATION,CHINA (HONG KONG),MALAYSIA,2.8391234706902764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.56220977127167,ID-14,ID-WOOD-CONCESSION-0024,0.0,0.0,0.0,0.0
2708,2022,INDONESIA,RIAU,COMMUNITY,COMMUNITY FORESTRY (RIAU),UNKNOWN AFFILIATION,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GILSTEAD PACIFIC (HK) LIMITED,UNKNOWN AFFILIATION,CHINA (HONG KONG),NIGERIA,2.8391234706902764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.56220977127167,ID-14,ID-WOOD-CONCESSION-0024,0.0,0.0,0.0,0.0
2709,2022,INDONESIA,RIAU,PLANTATION,PT NUSA PRIMA MANUNGGAL,ROYAL GOLDEN EAGLE / TANOTO,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,TAIWAN,2.836509632068732,0.0,0.0,0.767034313224493,1.3070165844755657,0.0026746894087356,0.0,0.6857898410625752,0.0105030876559133,0.0108062598262442,0.2242718128880313,14.03552316607122,ID-14,ID-WOOD-CONCESSION-0460,0.0,0.767034313224493,0.0,0.0
2710,2022,INDONESIA,RIAU,PLANTATION,PT ARTELINDO WIRATAMA,SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GILSTEAD PACIFIC (HK) LIMITED,UNKNOWN AFFILIATION,CHINA (HONG KONG),KUWAIT,2.778881297331335,0.0,0.0,0.0,10.167844384412742,0.1582810968726331,0.0,2.1519247374418504,0.0,0.7079132659022546,1.7733453854844876,12.445298064872034,ID-14,ID-WOOD-CONCESSION-0473,0.0,0.0,0.0,0.0
2711,2022,INDONESIA,JAMBI,PLANTATION,PT AGRONUSA ALAM SEJAHTERA,ADR,TANJUNG ENIM LESTARI,MARUBENI,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,SAUDI PAPER MANUFACTURING CO,UNKNOWN AFFILIATION,SAUDI ARABIA,SAUDI ARABIA,2.777462983357827,0.327879867712406,0.0437173156949874,98.93853074857024,70.59409685118442,0.7347683134300995,0.0,3.5442252367007705,0.0,12.03961648833413,1.920439225172664,13.889615729378878,ID-15,ID-WOOD-CONCESSION-0417,0.0,0.0,147.55843113220988,98.93853074857024
2712,2022,INDONESIA,RIAU,PLANTATION,PT ARTELINDO WIRATAMA,SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GREAT CHAMP (L) BHD,UNKNOWN AFFILIATION,MALAYSIA,UNITED ARAB EMIRATES,2.7418295467002505,0.0,0.0,0.0,10.032273125953909,0.1561706822476647,0.0,2.1232324076092923,0.0,0.6984744223568913,1.749700780344695,12.279360757340406,ID-14,ID-WOOD-CONCESSION-0473,0.0,0.0,0.0,0.0
2713,2022,VIETNAM,UNKNOWN,IMPORT,VIETNAM TCT CORP (VIETNAM),UNKNOWN AFFILIATION,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,SAUDI ARABIA,2.740523260576639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.560539547961437,ID-XX,ID-WOOD-CONCESSION-0036,0.0,0.0,0.0,0.0
2714,2022,INDONESIA,SUMATERA SELATAN,PLANTATION,PT PARAMITRA MULIA LANGGENG,UNKNOWN AFFILIATION,TANJUNG ENIM LESTARI,MARUBENI,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,C.A.S PAPER MILL CO LTD,C.A.S,THAILAND,THAILAND,2.73067949809489,0.0,0.0076301582532698,30.63508538687851,59.51523437550495,0.0,0.0,0.927488125453026,5.134248709089145,0.1761294863463186,0.0,13.654592091907162,ID-16,ID-WOOD-CONCESSION-0407,0.0,30.63508538687851,0.0,0.0
2715,2022,INDONESIA,RIAU,PLANTATION,CV HARAPAN JAYA,UNKNOWN AFFILIATION,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,DJIBOUTI,2.7150065259379916,0.0,0.0,18.451664307893076,0.6092080774284903,0.0,0.0,0.2513617156571773,0.6092080774284903,0.3529411650837716,0.0114694346721574,13.434209196943684,ID-14,ID-WOOD-CONCESSION-0465,0.0,18.451664307893076,0.0,0.0
2716,2022,INDONESIA,RIAU,PLANTATION,PT RIAU INDO AGROPALMA,SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GOLDEN PROFIT TRADING PTE LTD,SINAR MAS,SINGAPORE,ROMANIA,2.713094809330859,0.0,0.0,20.47521186437935,0.4494401082035582,0.0014598769937746,0.0,0.2789532067054255,0.4230790301698954,0.0951978685819946,0.272723251755671,12.150736762077162,ID-14,ID-WOOD-CONCESSION-0480,0.0,20.47521186437935,0.0,0.0
2717,2022,INDONESIA,RIAU,PLANTATION,CV ALAM LESTARI,UNKNOWN AFFILIATION,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,SAUDI ARABIA,2.7046917712061043,0.0,0.0,62.91834335331475,1.0666545078346186,0.0005419131202254,0.0,0.8572485737228254,1.0666545078346186,0.192785769615992,0.1273384327772459,13.383246983937097,ID-14,ID-WOOD-CONCESSION-0464,0.0,62.91834335331475,0.0,0.0
2718,2022,INDONESIA,KALIMANTAN BARAT,PLANTATION,PT DAYA TANI KALBAR,SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GILSTEAD PACIFIC (HK) LIMITED,UNKNOWN AFFILIATION,CHINA (HONG KONG),INDIA,2.696104014602336,0.0,0.0,226.37290597359177,13.639852239057385,0.0015829615751323,0.0,3.1622841581380285,9.78373358208738,8.91256974825733,2.9127099481123673,12.841093467237709,ID-61,ID-WOOD-CONCESSION-0286,0.0,226.37290597359177,0.0,0.0
2719,2022,INDONESIA,RIAU,COMMUNITY,COMMUNITY FORESTRY (RIAU),UNKNOWN AFFILIATION,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,PHILIPPINES,2.694746606259348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.872535883628228,ID-14,ID-WOOD-CONCESSION-0024,0.0,0.0,0.0,0.0
2720,2022,INDONESIA,RIAU,COMMUNITY,COMMUNITY FORESTRY (RIAU),UNKNOWN AFFILIATION,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GOLDEN PROFIT TRADING PTE LTD,SINAR MAS,SINGAPORE,PAKISTAN,2.6877035522534616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.838891916803846,ID-14,ID-WOOD-CONCESSION-0024,0.0,0.0,0.0,0.0
2721,2022,INDONESIA,JAMBI,PLANTATION,PT AGRONUSA ALAM SEJAHTERA,ADR,TANJUNG ENIM LESTARI,MARUBENI,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,ELITE KRAFT PAPER CO LTD,UNKNOWN AFFILIATION,THAILAND,THAILAND,2.6785502725524006,0.3162032092912917,0.0421604279055055,95.41507126843128,68.08005668998315,0.7086012947764655,0.0,3.4180061194820572,0.0,11.610854301023489,1.852047368706137,13.394970237406335,ID-15,ID-WOOD-CONCESSION-0417,0.0,0.0,142.30349001762568,95.41507126843128
2722,2022,INDONESIA,RIAU,PLANTATION,PT RIMBA PERANAP INDAH,UNKNOWN AFFILIATION,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,DJIBOUTI,2.655622915548633,0.0,0.0,0.0,1.7060482247605977,0.0015295183562492,0.0,0.8242297948086194,0.0,0.0614359735577754,0.0092962786290118,13.14035020755385,ID-14,ID-WOOD-CONCESSION-0455,0.0,0.0,0.0,0.0
2723,2022,INDONESIA,RIAU,PLANTATION,PT BINA DUTA LAKSANA,SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GOLDEN PROFIT TRADING PTE LTD,SINAR MAS,SINGAPORE,GREECE,2.6517355423268194,0.0,0.0,18.530645706991635,0.4162120579232845,0.0011421170944142,0.0,0.2561135841818968,0.3712234734998648,0.1110573729485681,0.1795484256537685,12.003106541183358,ID-14,ID-WOOD-CONCESSION-0440,0.0,18.530645706991635,0.0,0.0
2724,2022,INDONESIA,SUMATERA BARAT,PLANTATION,PT BUKIT RAYA MUDISA,ROYAL GOLDEN EAGLE / TANOTO,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,EGYPT,2.6445825438120556,0.0544497480028341,0.0154610395563603,23.70177363990035,18.824151769424248,0.2859933273836642,0.0,6.199876862100483,0.0,6.2703100825383,2.928858667263559,13.086089436681135,ID-13,ID-WOOD-CONCESSION-0398,0.0,0.0,30.945606781610728,23.70177363990035
2725,2022,INDONESIA,RIAU,PLANTATION,PT RIMBA MUTIARA PERMAI,UNKNOWN AFFILIATION,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,MYANMAR,2.624074650747707,0.0,0.0,25.372419305690133,0.545877920833311,1.7282283028571745e-05,0.0,0.3456775320016401,0.5445911118387907,0.1668303241392965,0.1433098859160404,12.98430911544405,ID-14,ID-WOOD-CONCESSION-0452,0.0,25.372419305690133,0.0,0.0
2726,2022,INDONESIA,RIAU,PLANTATION,PT WANANUGRAHA BINALESTARI,ROYAL GOLDEN EAGLE / TANOTO,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,DJIBOUTI,2.6131831156960774,0.0,0.0,0.0,0.966450784743372,0.000358570747119,0.0,0.6891319274597335,0.0,0.0532500782413733,0.0004829235651434,12.93039918760773,ID-14,ID-WOOD-CONCESSION-0479,0.0,0.0,0.0,0.0
2727,2022,INDONESIA,JAMBI,PLANTATION,PT AGRONUSA ALAM SEJAHTERA,ADR,TANJUNG ENIM LESTARI,MARUBENI,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,ASIAWIDE RESOURCES LTD,UNKNOWN AFFILIATION,CHINA (HONG KONG),CHINA (MAINLAND),2.5931023818769017,0.3061160746440043,0.0408154766192005,92.37125437162508,65.90824856644768,0.685996348142076,0.0,3.3089689973423324,0.0,11.240458785535328,1.79296558005774,12.967660000157442,ID-15,ID-WOOD-CONCESSION-0417,0.0,0.0,137.7638951545503,92.37125437162508
2728,2022,INDONESIA,SUMATERA UTARA,PLANTATION,PT SUMATERA RIANG LESTARI (SUMATERA UTARA),ROYAL GOLDEN EAGLE / TANOTO,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,UNITED KINGDOM,2.5764009780945303,0.0,0.0001941799046144,0.0,0.9333118415362748,0.0003135336436322,0.0,0.4781957550995118,0.0,0.0544763824658529,0.1920716656500867,13.814429994041916,ID-12,ID-WOOD-CONCESSION-0402,0.0,0.0,0.0,0.0
2729,2022,INDONESIA,RIAU,PLANTATION,PT MITRA TANI NUSA SEJATI,UNKNOWN AFFILIATION,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,DJIBOUTI,2.564329974734716,0.0,0.0,43.37269342533934,0.9185206209028832,0.0023109597028227,0.0,0.5923057526484681,0.8878549745162729,0.2347090339530683,0.0695409933806599,12.688695943253434,ID-14,ID-WOOD-CONCESSION-0444,0.0,43.37269342533934,0.0,0.0
2730,2022,INDONESIA,KALIMANTAN BARAT,PLANTATION,PT WANA SUBUR LESTARI,SUMITOMO,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,MYANMAR,2.5438598349253434,0.0,0.0,63.57838789409786,2.7273578004909953,7.924034334677089e-05,0.0,0.8662933604688432,2.6464920142037776,1.775409102852491,0.8597915887070569,12.58736240402915,ID-61,ID-WOOD-CONCESSION-0289,0.0,63.57838789409786,0.0,0.0
2731,2022,INDONESIA,RIAU,COMMUNITY,COMMUNITY FORESTRY (RIAU),UNKNOWN AFFILIATION,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GILSTEAD PACIFIC (HK) LIMITED,UNKNOWN AFFILIATION,CHINA (HONG KONG),UNITED ARAB EMIRATES,2.5362836338166472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.115574062336025,ID-14,ID-WOOD-CONCESSION-0024,0.0,0.0,0.0,0.0
2732,2022,INDONESIA,KALIMANTAN TIMUR,PLANTATION,PT ACACIA ANDALAN UTAMA (SK 87),SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GREAT CHAMP (L) BHD,UNKNOWN AFFILIATION,MALAYSIA,MYANMAR,2.517639829384122,0.0,0.0,-0.5657373889291285,2.2898473903753382,0.0002065894959572,0.0,0.9328898891517572,0.0,0.0570828069862247,0.0061800276568412,11.366306866462503,ID-64,ID-WOOD-CONCESSION-0545,0.0,0.0,0.0,-0.5657373889291285
2733,2022,INDONESIA,RIAU,PLANTATION,PT EKAWANA LESTARI DARMA,UNKNOWN AFFILIATION,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,DJIBOUTI,2.498570354078845,0.0,0.0,54.56662020358238,1.143200809585882,0.0,0.0,0.7434608285383739,1.1430800786945965,0.3128252158581426,0.0317522244081832,12.363326191238006,ID-14,ID-WOOD-CONCESSION-0442,0.0,54.56662020358238,0.0,0.0
2734,2022,INDONESIA,RIAU,PLANTATION,PT NUSA PRIMA MANUNGGAL,ROYAL GOLDEN EAGLE / TANOTO,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,PHILIPPINES,2.4916955191506895,0.0,0.0,0.6737914582374965,1.1481319612576917,0.002349546618675,0.0,0.6024232933094008,0.0092263026903241,0.0094926203963542,0.197008698622804,12.329325374555236,ID-14,ID-WOOD-CONCESSION-0460,0.0,0.6737914582374965,0.0,0.0
2735,2022,INDONESIA,KALIMANTAN TIMUR,PLANTATION,PT FAJAR SURYA SWADAYA,DJARUM,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,SAUDI ARABIA,2.47617076111964,0.0,0.0,0.0,12.400444053553006,0.0070649414192349,0.0,7.408822090587861,0.0,2.877826594653948,7.045762600988287,12.252365735927627,ID-64,ID-WOOD-CONCESSION-0363,0.0,0.0,0.0,0.0
2736,2022,INDONESIA,RIAU,PLANTATION,CV PUTRI LINDUNG BULAN,UNKNOWN AFFILIATION,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,EGYPT,2.47234012842412,0.0,0.0,0.0,1.408971256962229,0.0093753213162527,0.0,1.283266283177908,0.0,0.0517659329727348,0.0,12.233715603747903,ID-14,ID-WOOD-CONCESSION-0468,0.0,0.0,0.0,0.0
2737,2022,INDONESIA,KALIMANTAN BARAT,PLANTATION,PT KUBU MULIA FORESTRY,SUMITOMO,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,GILSTEAD PACIFIC (HK) LIMITED,UNKNOWN AFFILIATION,CHINA (HONG KONG),UNITED ARAB EMIRATES,2.399480050421035,0.0,0.0,1424.8982726478848,29.025585125819873,0.0178371247545847,0.0,20.100829302432174,27.706381107512048,8.293653138602174,14.325440818525845,11.507422845145276,ID-61,ID-WOOD-CONCESSION-0658,0.0,1424.8982726478848,0.0,0.0
2738,2022,INDONESIA,SUMATERA SELATAN,PLANTATION,PT PARAMITRA MULIA LANGGENG,UNKNOWN AFFILIATION,TANJUNG ENIM LESTARI,MARUBENI,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,GOLDEN SUN AGRO FOODS PVT. LTD.,UNKNOWN AFFILIATION,INDIA,INDIA,2.3968879841346307,0.0,0.0066974665635669,26.89032825272118,52.24023919582197,0.0,0.0,0.8141142689491343,4.5066508343290295,0.1545998531756749,0.0,11.985488496978755,ID-16,ID-WOOD-CONCESSION-0407,0.0,26.89032825272118,0.0,0.0
2739,2022,INDONESIA,KALIMANTAN TENGAH,PLANTATION,PT KORINTIGA HUTANI,KORINDO,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,DJIBOUTI,2.3853678687259796,0.0001233074107096,0.0,-0.0085698650443201,5.818568442861254,0.0009346411596706,0.0,4.580623693041799,0.0,0.2347673365976375,0.4864477352495396,11.864330789955028,ID-62,ID-WOOD-CONCESSION-0365,0.0,0.0,0.0585093663817253,-0.0085698650443201
2740,2022,INDONESIA,RIAU,PLANTATION,PT TUAH NEGERI,UNKNOWN AFFILIATION,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,MALAYSIA,2.380339270553438,0.0,0.0,35.382091503281224,0.5904594801955105,0.0,0.0,0.4819849165989868,0.5904594801955105,0.0588080802075667,0.0,11.778250123571684,ID-14,ID-WOOD-CONCESSION-0453,0.0,35.382091503281224,0.0,0.0
2741,2022,INDONESIA,SUMATERA SELATAN,PLANTATION,PT PARAMITRA MULIA LANGGENG,UNKNOWN AFFILIATION,TANJUNG ENIM LESTARI,MARUBENI,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,ITC LTD,ITC,INDIA,INDIA,2.3706539390691823,0.0,0.0066241624956188,26.59601241990963,51.66846746582692,0.0,0.0,0.805203752245223,4.457325341496408,0.1529077509405399,0.0,11.854306794937443,ID-16,ID-WOOD-CONCESSION-0407,0.0,26.59601241990963,0.0,0.0
2742,2022,INDONESIA,SUMATERA SELATAN,PLANTATION,PT PARAMITRA MULIA LANGGENG,UNKNOWN AFFILIATION,TANJUNG ENIM LESTARI,MARUBENI,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,NB ENTREPRENEURS,UNKNOWN AFFILIATION,INDIA,INDIA,2.3667710581925023,0.0,0.0066133128167794,26.55245095936944,51.58383997087961,0.0,0.0,0.8038849135063004,4.450024713157363,0.1526573041873304,0.0,11.8348906918944,ID-16,ID-WOOD-CONCESSION-0407,0.0,26.55245095936944,0.0,0.0
2743,2022,INDONESIA,RIAU,PLANTATION,PT BINA DAYA BENTALA,SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GREAT CHAMP (L) BHD,UNKNOWN AFFILIATION,MALAYSIA,MYANMAR,2.321838195374323,0.0,0.0033872889385658,30.250217074577673,1.3282157684988325,0.0011091554561742,0.0,0.3750592281584612,1.154866275760461,0.0369863822356231,0.3431788616778412,10.398445701955907,ID-14,ID-WOOD-CONCESSION-0478,2.7229153845957916,27.52736810741205,0.0,0.0
2744,2022,INDONESIA,RIAU,PLANTATION,PT ARTELINDO WIRATAMA,SINAR MAS,INDAH KIAT,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,GILSTEAD PACIFIC (HK) LIMITED,UNKNOWN AFFILIATION,CHINA (HONG KONG),THAILAND,2.3157344144427787,0.0,0.0,0.0,8.473203653677285,0.1319009140605276,0.0,1.7932706145348751,0.0,0.5899277215852121,1.477787821237073,10.371081720726696,ID-14,ID-WOOD-CONCESSION-0473,0.0,0.0,0.0,0.0
2745,2022,INDONESIA,RIAU,PLANTATION,PT CITRA SUMBER SEJAHTERA,UNKNOWN AFFILIATION,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,MYANMAR,2.2849796334179473,0.0,0.0,0.0,1.0426539195072977,0.0003234870487215,0.0,0.4404273100718386,0.0,0.0592243043280888,0.1835395986920933,11.306377913378874,ID-14,ID-WOOD-CONCESSION-0441,0.0,0.0,0.0,0.0
2746,2022,INDONESIA,KALIMANTAN BARAT,PLANTATION,PT MAYANGKARA TANAMAN INDUSTRI,SUMITOMO,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,DJIBOUTI,2.2464724921637025,0.0,0.0,99.43154744521507,8.5772054405132,0.0045541254592798,0.0,1.4225720920213816,6.568001947733786,5.3314730059841295,1.4161733547832307,11.115813891581144,ID-61,ID-WOOD-CONCESSION-0287,0.0,99.43154744521507,0.0,0.0
2747,2022,INDONESIA,RIAU,PLANTATION,PT BINA DAYA BINTARA,SINAR MAS,APRIL,ROYAL GOLDEN EAGLE / TANOTO,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,RIAU,APRIL INTERNATIONAL ENTEPRISE PTE LTD,ROYAL GOLDEN EAGLE / TANOTO,SINGAPORE,MYANMAR,2.2323269749846033,0.0,6.77267891852743e-05,19.892102978396096,0.5190581123159421,0.0009990498190583,0.0,0.2698235281141328,0.5190581123159421,0.0339694866159319,0.1664724478174042,11.045900682172311,ID-14,ID-WOOD-CONCESSION-0463,0.0853357543734456,19.806767224022657,0.0,0.0
2748,2022,INDONESIA,KALIMANTAN BARAT,PLANTATION,PT KUBU MULIA FORESTRY,SUMITOMO,OKI,SINAR MAS,"{""COMPANY COMMITMENT""}",WOOD PULP CHEMICAL,PAPER GRADE PULP,SUMATERA SELATAN,GREAT CHAMP (L) BHD,UNKNOWN AFFILIATION,MALAYSIA,UNITED ARAB EMIRATES,2.228088618248103,0.0,0.0,1323.119824601607,26.952329045404163,0.0165630444149715,0.0,18.66505578082988,25.727353885546897,7.701249342987732,13.302195045773995,10.68546407049204,ID-61,ID-WOOD-CONCESSION-0658,0.0,1323.119824601607,0.0,0.0
