,year,biome,country_of_production,product_type,forest_500_soy,zero_deforestation_paraguay_soy,department,district_of_export,exporter,exporter_group,country_of_destination,economic_bloc,volume,fob,land_use,soy_deforestation_5_year_total_exposure,department_trase_id
528,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ROMANIA,EUROPEAN UNION,3098.8199999999997,977956.5816795932,1246.445867391893,17.353391999999996,PY-05
529,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",CAAZAPA,VILLETA,ADM PARAGUAY,ADM,ALGERIA,ALGERIA,3093.17,1806872.6383753996,1267.66178662184,15.0018745,PY-06
530,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,VILLETA,ADM PARAGUAY,ADM,INDONESIA,INDONESIA,3079.29,883128.5330966174,1366.3445449875085,3.387219,PY-10
531,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,PRESIDENTE FRANCO,CARGILL AGROPECUARIA SACI,CARGILL,INDIA,INDIA,3073.43,2003514.309588952,1363.744342007722,3.380773,PY-10
532,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CANINDEYU,VILLETA,ADM PARAGUAY,ADM,ALGERIA,ALGERIA,3036.57,920778.146933226,1358.5931968897012,13.816393500000002,PY-14
533,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,VILLETA,BUNGE PARAGUAY SA,BUNGE,PERU,PERU,3036.57,1029075.8762801244,1347.388799032478,3.3402270000000005,PY-10
534,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{UNKNOWN},ALTO PARANA,ÑACUNDAY,AGRO SILO SANTA CATALINA,AGRO SILO SANTA CATALINA,TURKEY,TURKEY,3030.23,983462.638587365,1344.5756101430843,3.333253,PY-10
535,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{UNKNOWN},ITAPUA,ÑACUNDAY,AGRO SILO SANTA CATALINA,AGRO SILO SANTA CATALINA,TURKEY,TURKEY,3030.23,983462.638587365,1153.988400415433,4.242322,PY-07
536,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{UNKNOWN},ALTO PARANA,CIUDAD DEL ESTE,SUL AMERICA SACI,SUL AMERICA SACI,BRAZIL,BRAZIL,3000.0,996000.0,1331.161935044288,3.3000000000000003,PY-10
537,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},ALTO PARANA,MBARACAYU,AGROFERTIL SA,AGROFERTIL SA,BRAZIL,BRAZIL,3000.0,931500.0,1331.161935044288,3.3000000000000003,PY-10
538,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,SAUDI ARABIA,SAUDI ARABIA,2999.15,755999.247853765,1206.3553621018311,16.795239999999996,PY-05
539,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CAAZAPA,VILLETA,ADM PARAGUAY,ADM,ALGERIA,ALGERIA,2991.3899999999994,907079.7395812012,1225.9496865295814,14.508241499999995,PY-06
540,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",CAAZAPA,VILLETA,BUNGE PARAGUAY SA,BUNGE,EGYPT,EGYPT,2956.8999999999996,2114181.044021623,1211.8147844645198,14.340965,PY-06
541,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,IRELAND,EUROPEAN UNION,2953.25,236752.4227332284,1124.672464970275,4.134549999999999,PY-07
542,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ITALY,EUROPEAN UNION,2952.57,968761.1706969518,1124.4135037322562,4.133597999999999,PY-07
543,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CANINDEYU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ITALY,EUROPEAN UNION,2952.57,968761.1706969518,1321.0107177969303,13.4341935,PY-14
544,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ITALY,EUROPEAN UNION,2952.57,968761.1706969518,1124.4135037322562,4.133597999999999,PY-07
545,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ITALY,EUROPEAN UNION,2952.57,968761.1706969518,1187.6193759835298,16.534391999999997,PY-05
546,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ITALY,EUROPEAN UNION,2952.57,968761.1706969518,1187.6193759835298,16.534391999999997,PY-05
547,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ITALY,EUROPEAN UNION,2952.57,968761.1706969518,1187.6193759835298,16.534391999999997,PY-05
548,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ITALY,EUROPEAN UNION,2952.57,968761.1706969518,1310.116264851238,3.2478270000000005,PY-10
549,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ITALY,EUROPEAN UNION,2952.57,968761.1706969518,1310.116264851238,3.2478270000000005,PY-10
550,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ITALY,EUROPEAN UNION,2952.57,968761.1706969518,1310.116264851238,3.2478270000000005,PY-10
551,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CAAZAPA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ITALY,EUROPEAN UNION,2952.57,968761.1706969518,1210.0402374670796,14.3199645,PY-06
552,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{UNKNOWN},CANINDEYU,VILLETA,UNEXPA S.A.,UNEXPA,ARGENTINA,ARGENTINA,2942.31,982838.6862312852,1316.4202864220274,13.3875105,PY-14
553,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,MINGA GUAZU,CARGILL AGROPECUARIA SACI,CARGILL,BRAZIL,BRAZIL,2928.96,857210.9865717444,1178.1226685500158,16.402175999999997,PY-05
554,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,UNITED KINGDOM,EUROPEAN UNION,2916.9199999999996,982622.2412494976,1173.279790214585,16.334751999999995,PY-05
555,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,4.0,"{""COMPANY COMMITMENT""}",CANINDEYU,VILLETA,ADM PARAGUAY,ADM,LEBANON,LEBANON,2896.3,1008048.3327054874,1295.8349309094278,13.178165000000002,PY-14
556,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,4.0,"{""COMPANY COMMITMENT""}",CANINDEYU,VILLETA,ADM PARAGUAY,ADM,LEBANON,LEBANON,2896.3,1008048.3327054874,1295.8349309094278,13.178165000000002,PY-14
557,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,4.0,"{""COMPANY COMMITMENT""}",CANINDEYU,VILLETA,ADM PARAGUAY,ADM,LEBANON,LEBANON,2896.3,1008048.3327054874,1295.8349309094278,13.178165000000002,PY-14
558,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,4.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,VILLETA,ADM PARAGUAY,ADM,LEBANON,LEBANON,2896.3,1008048.3327054874,1285.1481041562572,3.1859300000000004,PY-10
559,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,4.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,VILLETA,ADM PARAGUAY,ADM,LEBANON,LEBANON,2896.3,1008048.3327054874,1285.1481041562572,3.1859300000000004,PY-10
560,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,4.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,VILLETA,ADM PARAGUAY,ADM,LEBANON,LEBANON,2896.3,1008048.3327054874,1285.1481041562572,3.1859300000000004,PY-10
561,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,4.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,VILLETA,ADM PARAGUAY,ADM,LEBANON,LEBANON,2896.3,1008048.3327054874,1285.1481041562572,3.1859300000000004,PY-10
562,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,4.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,VILLETA,ADM PARAGUAY,ADM,LEBANON,LEBANON,2896.3,1008048.3327054874,1285.1481041562572,3.1859300000000004,PY-10
563,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",CONCEPCION,VILLETA,ADM PARAGUAY,ADM,NETHERLANDS,EUROPEAN UNION,2840.3199999999997,812508.6594315433,1163.5220212882914,184.62079999999995,PY-01
564,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,VILLETA,CARGILL AGROPECUARIA SACI,CARGILL,INDIA,INDIA,2832.5400000000004,1750882.8427126314,1139.339418624584,15.862224,PY-05
565,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{NONE},ITAPUA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,PERU,PERU,2805.58,977295.5205944648,1068.4359855316363,3.9278119999999994,PY-07
566,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,VILLETA,BUNGE PARAGUAY SA,BUNGE,ECUADOR,ECUADOR,2798.4,964390.7640879388,1241.707853009312,3.07824,PY-10
567,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",GUAIRA,VILLETA,ADM PARAGUAY,ADM,PERU,PERU,2788.88,885717.8754051357,1100.958686187747,27.19158,PY-04
568,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,ADM PARAGUAY,ADM,INDIA,INDIA,2782.98,1529280.7892628887,1147.9460950361822,57.60768599999999,PY-02
569,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,ADM PARAGUAY,ADM,THAILAND,THAILAND,2779.95,804889.764213933,1146.6962561340126,57.54496499999998,PY-02
570,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{UNKNOWN},ITAPUA,BELLA VISTA,OLEAGINOSA RAATZ,OLEAGINOSA RAATZ,URUGUAY,URUGUAY,2775.01,900795.0,1056.7941545812796,3.885013999999999,PY-07
571,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ISRAEL,ISRAEL,2772.62,905649.346870782,1055.8839819947125,3.881667999999999,PY-07
572,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CANINDEYU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ISRAEL,ISRAEL,2772.62,905649.346870782,1240.4992045499766,12.615421,PY-14
573,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ISRAEL,ISRAEL,2772.62,905649.346870782,1055.8839819947125,3.881667999999999,PY-07
574,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ISRAEL,ISRAEL,2772.62,905649.346870782,1115.237652025,15.526671999999996,PY-05
575,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ISRAEL,ISRAEL,2772.62,905649.346870782,1115.237652025,15.526671999999996,PY-05
576,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ISRAEL,ISRAEL,2772.62,905649.346870782,1115.237652025,15.526671999999996,PY-05
577,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ISRAEL,ISRAEL,2772.62,905649.346870782,1230.2687347808312,3.049882,PY-10
578,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ISRAEL,ISRAEL,2772.62,905649.346870782,1230.2687347808312,3.049882,PY-10
579,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ISRAEL,ISRAEL,2772.62,905649.346870782,1230.2687347808312,3.049882,PY-10
580,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CAAZAPA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ISRAEL,ISRAEL,2772.62,905649.346870782,1136.2920314187213,13.447207,PY-06
581,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,VILLETA,BUNGE PARAGUAY SA,BUNGE,CHILE,CHILE,2767.12,940681.4220204664,1227.82827123325,3.043832,PY-10
582,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN RESIDUE,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,MINGA GUAZU,CARGILL AGROPECUARIA SACI,CARGILL,BRAZIL,BRAZIL,2757.04,268882.8064709698,1108.9708709231722,15.439423999999995,PY-05
583,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,PERU,PERU,2745.62,993676.003791606,1045.6016975439557,3.843867999999999,PY-07
584,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,ADM PARAGUAY,ADM,ALGERIA,ALGERIA,2743.38,831871.0030461459,1131.611566809809,56.78796599999999,PY-02
585,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,LOUIS DREYFUS PARAGUAY,LOUIS DREYFUS,INDIA,INDIA,2741.38,1830414.8116990223,1130.7865906367597,56.746565999999994,PY-02
586,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,3.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,CARGILL AGROPECUARIA SACI,CARGILL,SPAIN,EUROPEAN UNION,2729.81,1773448.0773213643,1126.01410347567,56.507066999999985,PY-02
587,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,,{NONE},ALTO PARANA,SAN ANTONIO,AGROFERTIL SA,AGROFERTIL SA,ARGENTINA,ARGENTINA,2721.12,865032.8541033387,1207.4171215625709,2.993232,PY-10
588,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,VILLETA,BUNGE PARAGUAY SA,BUNGE,EGYPT,EGYPT,2711.74,1938887.8716698263,1118.5604437521708,56.133017999999986,PY-02
589,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",CAAZAPA,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,POLAND,EUROPEAN UNION,2708.83,786507.4098377512,1110.1492247289475,13.1378255,PY-06
590,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,,{NONE},CAAZAPA,VILLETA,COMPANIA PARAGUAYA DE GRANOS,COMPANIA PARAGUAYA DE GRANOS,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,2691.79,869659.4167401423,1103.16578804618,13.0551815,PY-06
591,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,JAPAN,JAPAN,2688.33,876440.7476764916,1023.78421324085,3.763661999999999,PY-07
592,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",SAN PEDRO,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,ROMANIA,EUROPEAN UNION,2683.1,846762.2141778176,1106.7467849541067,55.54016999999999,PY-02
593,2019,CHACO HUMEDO,PARAGUAY,SOYBEAN OIL,4.0,"{""COMPANY COMMITMENT""}",CONCEPCION,VILLETA,ADM PARAGUAY,ADM,INDIA,INDIA,2681.65,1473598.9896036698,1098.5236974663935,174.30725,PY-01
594,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,TURKEY,TURKEY,2673.65,866650.8445285136,1018.1936971024386,3.74311,PY-07
595,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CANINDEYU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,TURKEY,TURKEY,2673.65,866650.8445285136,1196.2189907903155,12.1651075,PY-14
596,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,TURKEY,TURKEY,2673.65,866650.8445285136,1018.1936971024386,3.74311,PY-07
597,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,TURKEY,TURKEY,2673.65,866650.8445285136,1075.4287094288586,14.97244,PY-05
598,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,TURKEY,TURKEY,2673.65,866650.8445285136,1075.4287094288586,14.97244,PY-05
599,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,TURKEY,TURKEY,2673.65,866650.8445285136,1075.4287094288586,14.97244,PY-05
600,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,TURKEY,TURKEY,2673.65,866650.8445285136,1186.35370254372,2.941015,PY-10
601,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,TURKEY,TURKEY,2673.65,866650.8445285136,1186.35370254372,2.941015,PY-10
602,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,TURKEY,TURKEY,2673.65,866650.8445285136,1186.35370254372,2.941015,PY-10
603,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CAAZAPA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,TURKEY,TURKEY,2673.65,866650.8445285136,1095.7315426573653,12.9672025,PY-06
604,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,VILLETA,MERCANTIL COMERCIAL (MERCO),LOUIS DREYFUS,POLAND,EUROPEAN UNION,2671.54,775681.2625503294,1185.417451982739,2.938694,PY-10
605,2019,MATA ATLANTICA,PARAGUAY,SOYBEAN CAKE,4.0,"{""COMPANY COMMITMENT""}",ITAPUA,VILLETA,ADM PARAGUAY,ADM,NETHERLANDS,EUROPEAN UNION,2662.31,761587.604784887,1013.8751376331207,3.7272339999999993,PY-07
606,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,GREECE,EUROPEAN UNION,2652.35,848651.3118838506,1010.0821171468416,3.7132899999999993,PY-07
607,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CANINDEYU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,GREECE,EUROPEAN UNION,2652.35,848651.3118838506,1186.689147877506,12.0681925,PY-14
608,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ITAPUA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,GREECE,EUROPEAN UNION,2652.35,848651.3118838506,1010.0821171468416,3.7132899999999993,PY-07
609,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,GREECE,EUROPEAN UNION,2652.35,848651.3118838506,1066.8611588852814,14.853159999999995,PY-05
610,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,GREECE,EUROPEAN UNION,2652.35,848651.3118838506,1066.8611588852814,14.853159999999995,PY-05
611,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",CAAGUAZU,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,GREECE,EUROPEAN UNION,2652.35,848651.3118838506,1066.8611588852814,14.853159999999995,PY-05
612,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,GREECE,EUROPEAN UNION,2652.35,848651.3118838506,1176.9024528049058,2.917585,PY-10
613,2019,MATA ATLANTICA,PARAGUAY,SOYBEANS,3.0,"{""COMPANY COMMITMENT""}",ALTO PARANA,ASUNCION,CARGILL AGROPECUARIA SACI,CARGILL,GREECE,EUROPEAN UNION,2652.35,848651.3118838506,1176.9024528049058,2.917585,PY-10
